,link,meal-category,ingredients,total-time,servings,cook-time,prep-time
1597,https://www.allrecipes.com/recipe/152181/autumn-pot-roast-ii,['MAIN DISHES'],"['2 tablespoons all-purpose flour', '1 teaspoon salt', '1 (4 pound) boneless beef chuck roast', '4 tablespoons butter', '2 cloves garlic, minced', '1 large onion, sliced thin', '12 whole peppercorns', '12 whole allspice berries', '1 tablespoon finely grated raw horseradish', '½ cup bay leaf, crumbled', '½ cup rum', '½ cup water']",['3 hrs 30 mins'],['8'],['3 hrs 20 mins'],['10 mins']
1598,https://www.allrecipes.com/recipe/16107/apple-pie-filling-ii,['DESSERTS'],"['5 cups thinly sliced apples', '1 cup white sugar', '2 tablespoons quick-cooking tapioca', '1 teaspoon lemon juice', '½ teaspoon ground cinnamon']",['1 hr'],['8'],['45 mins'],['15 mins']
1599,https://www.allrecipes.com/recipe/285230/grilled-curry-chicken-breasts,['BBQ & GRILLING RECIPES'],"['1 tablespoon ground coriander', '1 ½ teaspoons mild yellow curry powder', '1 teaspoon garam masala', '½ teaspoon granulated garlic', '½ teaspoon salt', '⅛ teaspoon ground black pepper', '¾ cup plain yogurt', '2 tablespoons distilled white vinegar', '2 pounds skinless, boneless chicken breasts']",['8 hrs'],['8 hrs 20 mins'],['10 mins'],['10 mins']
1600,https://www.allrecipes.com/recipe/240290/moms-scalloped-potatoes,['SIDE DISH'],"['3 pounds russet potatoes, thinly sliced', '½ onion, thinly sliced', '9 tablespoons all-purpose flour, divided', '6 tablespoons butter, cubed and divided', 'salt and ground black pepper to taste', '3 cups whole milk, or as needed']",['1 hr 15 mins'],['6'],['45 mins'],['30 mins']
1601,https://www.allrecipes.com/recipe/15925/creamy-au-gratin-potatoes,['SIDE DISH'],"['4 medium russet potatoes, thinly sliced', '1 medium onion, sliced into rings', 'salt and ground black pepper to taste', '3 tablespoons butter', '3 tablespoons all-purpose flour', '½ teaspoon salt', '2 cups milk', '1 ½ cups shredded Cheddar cheese']",['2 hrs'],['4'],['1 hr 30 mins'],['30 mins']
1602,https://www.allrecipes.com/recipe/22749/the-best-banana-pudding,['DESSERTS'],"['2 cups cold milk', '1 (5-ounce) package instant vanilla pudding mix', '1 (14-ounce) can sweetened condensed milk', '1 tablespoon vanilla extract', '1 (12-ounce) container frozen whipped topping, thawed', '1 (16-ounce) package vanilla wafers', '12 small bananas, sliced or more as needed']",['20'],[None],['25 mins'],['25 mins']
1603,https://www.allrecipes.com/recipe/164555/slow-cooker-taco-soup-with-ranch-dressing-mix,"['SOUPS, STEWS AND CHILI RECIPES']","['1 pound ground beef', '1 (1.25 ounce) package taco seasoning mix', '1 (1 ounce) package ranch dressing mix', '1 (15.5 ounce) can corn, undrained', '1 (15.5 ounce) can black beans, undrained', '1 (14.5 ounce) can diced tomatoes and green chiles, undrained', '1 (15 ounce) can sliced black olives', '1 onion, diced', '1 green bell pepper, diced', '1 cup tomato juice']",['5 hrs 20 mins'],['8'],['5 hrs 10 mins'],['10 mins']
1604,https://www.allrecipes.com/recipe/13801/apple-butter-spice-cake,['DESSERTS'],"['1 cup packed brown sugar', '½ cup chopped pecans', '1 teaspoon ground cinnamon', '½ teaspoon ground nutmeg', '2 cups all-purpose flour', '1 teaspoon baking powder', '1 teaspoon baking soda', '½ teaspoon salt', '1 cup white sugar', '½ cup butter, room temperature', '2 large eggs, room temperature', '¾ cup apple butter', '½ cup whole bran cereal or wheat germ', '1 teaspoon vanilla extract', '1 cup sour cream']",['1 hr 5 mins'],['12'],['40 mins'],['25 mins']
1605,https://www.allrecipes.com/recipe/286180/sheet-pan-roasted-japanese-eggplant,['FRUITS AND VEGETABLES'],"['cooking spray', '1 (4 ounce) Japanese eggplant, ends trimmed', '1 small yellow onion', '¼ cup extra-virgin olive oil', '1 tablespoon minced garlic', '1 teaspoon salt', '½ teaspoon ground black pepper']",['50 mins'],['2'],['40 mins'],['10 mins']
1606,https://www.allrecipes.com/recipe/18325/sauerkraut-casserole,['MAIN DISHES'],"['1 pound sauerkraut', '14 ounces tomatoes, coarsely chopped', '¼ cup white sugar or to taste', '6 slices bacon, diced', '½ tablespoon ground black pepper or to taste']",['2 hrs 25 mins'],['8'],['2 hrs 15 mins'],['10 mins']
1607,https://www.allrecipes.com/recipe/285395/apple-butter-snickerdoodles,['DESSERTS'],"['2 ¾ cups all-purpose flour', '½ teaspoon cream of tartar', '½ teaspoon baking soda', '½ teaspoon salt', '¼ teaspoon ground cinnamon', '¼ teaspoon ground nutmeg', '1 ¾ cups white sugar, divided', '½ cup unsalted butter, softened', '1 large egg, at room temperature', '½ teaspoon vanilla extract', '¾ cup apple butter', '2 tablespoons ground cinnamon']",['2 hrs 5 mins'],['2 hrs 30 mins'],['10 mins'],['15 mins']
1608,https://www.allrecipes.com/recipe/236244/ground-beef-chinese-casserole,['MAIN DISHES'],"['cooking spray', '1 pound ground beef', '1 (10.5 ounce) can condensed cream of mushroom soup', '1 (10.5 ounce) can condensed cream of celery soup', '1 (8 ounce) can sliced water chestnuts, drained', '1 cup diced celery', '¾ cup water', '⅔ cup shredded Colby-Jack cheese', '½ cup sliced almonds', '½ cup sliced mushrooms', '2 tablespoons soy sauce', '½ teaspoon ground black pepper', '1 (5 ounce) can chow mein noodles']",['1 hr 30 mins'],['6'],['1 hr 20 mins'],['10 mins']
1609,https://www.allrecipes.com/recipe/285551/apple-buttermilk-scones,['BREAD'],"['2 ⅔ cups all-purpose flour', '¼ cup brown sugar', '4 teaspoons baking powder', '1 teaspoon ground cinnamon', '½ teaspoon salt', '6 tablespoons frozen unsalted butter', '1 cup whole buttermilk', '1 large egg', '1 ¼ cups tart apples - peeled, cored, and cut into 1/2-inch cubes', ""½ cup confectioners' sugar"", '2 tablespoons maple syrup', '½ teaspoon ground cinnamon', '¼ teaspoon grated nutmeg']",['30 mins'],['1 hr 5 mins'],['15 mins'],['20 mins']
1610,https://www.allrecipes.com/recipe/15138/apple-pecan-cobbler,['DESSERTS'],"['4 cups thinly sliced apples', '1½ cups white sugar, divided', '3/4 cup chopped pecans, divided', '½ teaspoon ground cinnamon', '1 cup all-purpose flour', '1 teaspoon baking powder', '¼ teaspoon salt', '1 large egg, beaten', '½ cup evaporated milk', '⅓ cup butter, melted']",['1 hr 25 mins'],['8'],['55 mins'],['30 mins']
1611,https://www.allrecipes.com/recipe/15903/pineapple-pie-iii,['PIES'],"['1 (20 ounce) can crushed pineapple with juice', '¾ cup white sugar', '3 tablespoons cornstarch', '1 tablespoon lemon juice', '1 (14.1 ounce) package double-crust pie pastry, thawed', '2 tablespoons milk', '1 tablespoon white sugar']",['55 mins'],['8'],['45 mins'],['10 mins']
1612,https://www.allrecipes.com/recipe/9598/apple-pie-slices,['DESSERTS'],"['2 ½ cups all-purpose flour, plus more for dusting', '2 tablespoons white sugar', '½ teaspoon salt', '1 cup shortening', '½ cup milk', '2 large egg yolks', '2 large egg whites, beaten', '9 medium apples - peeled, cored and sliced', '¾ cup white sugar', '½ teaspoon ground cinnamon', ""1 ½ cups confectioners' sugar"", '3 tablespoons milk', '1 teaspoon vanilla extract', '1 pinch salt']",['55 mins'],['20'],['35 mins'],['20 mins']
1613,https://www.allrecipes.com/recipe/266336/apple-pie-jelly,['SAUCES AND CONDIMENTS'],"['4 cups bottled apple juice', '1 tablespoon pure maple syrup', '3 teaspoons ground cinnamon', '1 teaspoon ground nutmeg', '1 (1.75 ounce) package dry pectin', '5 cups white sugar']",['12 hrs'],['12 hrs 40 mins'],['30 mins'],['10 mins']
1614,https://www.allrecipes.com/recipe/165814/apple-pie-in-a-jar-drink,['DRINKS RECIPES'],"['1 gallon apple cider', '1 gallon apple juice', '1 ½ cups white sugar, or to taste', '6 (3 inch) cinnamon sticks', '1 (1 liter) bottle 190 proof grain alcohol (such as Everclear)']",['4 hrs'],['4 hrs 20 mins'],['15 mins'],['5 mins']
1615,https://www.allrecipes.com/recipe/15865/apple-pie-in-a-jar,['DESSERTS'],"['10 cups water', '4 ½ cups white sugar', '1 cup cornstarch', '2 teaspoons ground cinnamon', '1 teaspoon salt', '¼ teaspoon ground nutmeg', '3 tablespoons lemon juice', '7 quarts peeled, cored and sliced apples']",['12 hrs'],['14 hrs 30 mins'],['1 hr'],['1 hr 30 mins']
1616,https://www.allrecipes.com/recipe/284185/baked-tofu-and-green-beans-with-spicy-rhubarb-sauce,['VEGETARIAN'],"['2 green onions, sliced (white parts only)', '2 tablespoons Chinese black vinegar, divided', '1 tablespoon honey', '1 tablespoon toasted sesame oil', '1 clove garlic, minced', '1 teaspoon ground coriander', '½ teaspoon red pepper flakes, divided', '¼ teaspoon ground ginger', '1 (8 ounce) container firm tofu', '1 ⅓ cups fresh green beans, trimmed', '8 ounces rhubarb, diced', '1 large jalapeño chile pepper, seeded and diced', '1 tablespoon coconut sugar', '1 tablespoon coconut aminos', '1 teaspoon grated fresh ginger', '¼ cup raw cashews', '2 lime wedges']",['10 mins'],['1 hr 15 mins'],['45 mins'],['20 mins']
1617,https://www.allrecipes.com/recipe/284984/roasted-mexican-corn-salad-with-black-beans,['SALAD'],"['4 ears corn, husks and silks removed', '1 tablespoon vegetable oil', '1 (15 ounce) can black beans, rinsed and drained', '1 medium red bell pepper, seeded and diced', '3 tablespoons diced red onion', '1 medium jalapeño chile pepper, seeded and minced', '3 tablespoons mayonnaise', '3 tablespoons sour cream', '2 tablespoons fresh lime juice', '2 teaspoons taco seasoning mix, or to taste', '½ teaspoon salt, or to taste', '½ teaspoon ground black pepper, or to taste', '1 pinch cayenne pepper', '3 medium green onions, white and green parts, finely chopped', '⅓ cup crumbled cotija cheese', '⅓ cup chopped fresh cilantro', '½ cup cherry tomatoes, or to taste']",['35 mins'],['10'],['15 mins'],['20 mins']
1618,https://www.allrecipes.com/recipe/284510/orange-rhubarb-cardamom-jam,['SAUCES AND CONDIMENTS'],"['4 ½ cups white sugar', '3 tablespoons fruit pectin (such as Sure-Jell)', '¾ teaspoon ground cardamom', '2 pounds rhubarb, cut into 1-inch pieces', '2 tablespoons grated orange zest', '3 large navel oranges, peeled and sectioned']",['5 mins'],['1 hr 5 mins'],['40 mins'],['20 mins']
1619,https://www.allrecipes.com/recipe/283898/greek-salad-with-couscous-and-spicy-feta-cheese,['SALAD'],"['1 tablespoon dried oregano', '1 teaspoon chili powder', '3 tablespoons extra-virgin olive oil', '1 (6 ounce) package feta cheese, cubed', '1 cup water', '1 cup couscous', '1 medium cucumber, seeded and chopped', '1 medium tomato, chopped', '1 medium green bell pepper, chopped', '¼ medium red onion, chopped', '¼ cup pitted black olives', '¼ cup pitted green olives', '2 tablespoons extra-virgin olive oil', '1 clove garlic, minced', '¼ cup extra-virgin olive oil', '1 tablespoon balsamic vinegar', '1 tablespoon white wine vinegar', '1 tablespoon soy sauce']",['30 mins'],['50 mins'],['5 mins'],['15 mins']
1620,https://www.allrecipes.com/recipe/283906/strawberry-poppyseed-dressing,['SALAD'],"['1 cup frozen sliced strawberries', '½ medium red onion, chopped', '½ cup white wine vinegar', '¼ cup white sugar', '1 cup avocado oil', '½ tablespoon poppy seeds']",['3 hrs 5 mins'],['10'],['3 hrs'],['5 mins']
1621,https://www.allrecipes.com/recipe/284807/chicken-with-roasted-garlic-potatoes,['MEAT AND POULTRY'],"['2 small heads garlic, unpeeled', '¼ cup butter, at room temperature', '1 (.6 ounce) package dry Italian salad dressing mix (such as Good Seasons)', '1 teaspoon chopped fresh thyme', '½ teaspoon ground paprika', '1 (6 pound) chicken', '1 ½ pounds new red potatoes, halved']",['10 mins'],['2 hrs 30 mins'],['1 hr 50 mins'],['30 mins']
1622,https://www.allrecipes.com/recipe/23091/kylies-ham-delights,['BREAKFAST AND BRUNCH'],"['1 pound thinly sliced cooked ham', '1 (8 ounce) can crushed pineapple', '5 slices provolone cheese', '5 large plain croissants']",['15 mins'],['5'],['10 mins'],['5 mins']
1623,https://www.allrecipes.com/recipe/53204/carrot-pie,['DESSERTS'],"['1 (9-inch) unbaked pie shell', '¾ cup sugar', '2 cups chopped carrots', '2 large eggs', '1 teaspoon ground cinnamon', '1 teaspoon vanilla extract', '¾ cup milk']",['2 hrs'],['3 hrs 25 mins'],['55 mins'],['30 mins']
1624,https://www.allrecipes.com/recipe/244841/butternut-squash-pie,['DESSERTS'],"['2 (9-inch) prepared pie crusts', '2 ½ cups cooked butternut squash cubes', '5 large eggs', '1 ½ cups brown sugar', '1 cup milk', '1 cup heavy whipping cream', '2 tablespoons all-purpose flour', '1 tablespoon butter', '1 ½ teaspoons ground cinnamon', '1 teaspoon salt', '1 teaspoon ground ginger', '1 teaspoon vanilla extract', '¾ teaspoon ground nutmeg', '½ teaspoon ground cloves']",['55 mins'],['16'],['35 mins'],['20 mins']
1625,https://www.allrecipes.com/recipe/48246/strawberry-soup-a-la-kiev,"['SOUPS, STEWS AND CHILI RECIPES']","['4 cups chopped strawberries', '4 cups cold water', '1 cup white sugar', '1 cup sour cream', '1 cup Burgundy or other dry red wine']",['25 mins'],['8'],['20 mins'],['5 mins']
1626,https://www.allrecipes.com/recipe/8359797/chocolate-dump-cake,['CAKES'],"['1 (15.25 ounce) package chocolate cake mix', '1 (3.9 ounce) package dry pudding mix', '1 ½ cups whole milk', '½ cup cold unsalted butter, cut into small pieces', '12 ounces semisweet chocolate chips']",['45 mins'],['12'],['35 mins'],['10 mins']
1627,https://www.allrecipes.com/recipe/42966/elk-chili,"['SOUPS, STEWS AND CHILI RECIPES']","['1 ½ pounds ground elk meat', '2 large yellow onions, diced', '2 (10 ounce) cans tomato sauce', '1 (15 ounce) can kidney beans, drained', '1 (14.5 ounce) can Italian-style stewed tomatoes', '1 (4 ounce) can diced green chiles (Optional)', '½ cup brown sugar', '1 ½ tablespoons chili powder', '1 ½ teaspoons ground cumin', '1 teaspoon dried oregano', '1 teaspoon salt', '1 teaspoon ground black pepper']",['1 hr 30 mins'],['6'],['1 hr'],['30 mins']
1628,https://www.allrecipes.com/recipe/43334/asparagus-lasagna,['MAIN DISHES'],"['5 wide lasagna noodles', '2 tablespoons margarine', '2 cloves garlic, chopped', '2 tablespoons all-purpose flour', '1 ½ cups milk', '½ teaspoon dried thyme', '1 (15 ounce) can asparagus, drained', '1 cup julienned fully cooked ham', '1 cup shredded mozzarella cheese']",['5 mins'],['45 mins'],['20 mins'],['20 mins']
1629,https://www.allrecipes.com/recipe/284520/french-toast-mini-dutch-babies,['BREAKFAST AND BRUNCH'],"['3 large eggs', '½ cup whole milk', '½ cup all-purpose flour', '3 tablespoons maple syrup', '3 tablespoons unsalted butter', '2 teaspoons vanilla extract', '¾ teaspoon ground cinnamon', '¼ teaspoon ground nutmeg', '¼ teaspoon salt']",['5 mins'],['25 mins'],['15 mins'],['5 mins']
1630,https://www.allrecipes.com/recipe/274858/balsamic-grilled-chicken-thighs,['MEAT AND POULTRY'],"['¾ cup balsamic vinegar', '½ cup olive oil', '1 tablespoon minced garlic', '½ teaspoon dried tarragon', '½ teaspoon dried thyme', '1 ½ pounds boneless, skinless chicken thighs']",['1 hr 10 mins'],['1 hr 30 mins'],['15 mins'],['5 mins']
1631,https://www.allrecipes.com/recipe/274868/grilled-baba-ganoush,['APPETIZERS AND SNACKS'],"['2 large eggplant', '3 tablespoons tahini', '3 tablespoons fresh lemon juice', '3 cloves garlic, minced', '2 teaspoons salt', '¾ teaspoon smoked paprika', '½ teaspoon ground cumin', '¼ cup extra-virgin olive oil', '3 tablespoons chopped fresh parsley']",['30 mins'],['1 hr 10 mins'],['30 mins'],['10 mins']
1632,https://www.allrecipes.com/recipe/274864/vegetarian-baked-beans-with-canned-beans,['SIDE DISH'],"['2 teaspoons vegetable oil', '1 medium onion, chopped', '1 jalapeño chile pepper, seeded and diced', '1 tablespoon minced garlic', '¼ cup bourbon', '⅓ cup tomato paste', '¼ cup maple syrup', '2 tablespoons molasses', '2 tablespoons apple cider vinegar', '2 tablespoons soy sauce', '2 tablespoons yellow mustard', '1 teaspoon smoked paprika', '2 (15 ounce) cans navy beans, rinsed and drained']",['5 mins'],['1 hr 15 mins'],['1 hr'],['10 mins']
1633,https://www.allrecipes.com/recipe/274808/espresso-ice-cream,['DESSERTS'],"['¼ cup white sugar', '2 tablespoons butter, melted', '1 tablespoon cornstarch', '1 tablespoon instant espresso powder', '1 cup milk', '1 teaspoon vanilla extract', '1 (14 ounce) can sweetened condensed milk', '3 tablespoons coffee-flavored liqueur (such as Kahlúa)', '2 cups heavy cream']",['4 hrs 40 mins'],['5 hrs'],['10 mins'],['10 mins']
1634,https://www.allrecipes.com/recipe/273026/cheesy-baked-asparagus,['VEGETABLES'],"['1 pound fresh asparagus, trimmed', '2 tablespoons olive oil', '3 cloves garlic, minced', '¼ teaspoon ground black pepper', '1 ½ cups shredded Gouda cheese', 'salt to taste']",['25 mins'],['4'],['20 mins'],['5 mins']
1635,https://www.allrecipes.com/recipe/27253/canadian-cedar-planked-salmon,['SEAFOOD'],"['1 (24x8x1 inch) untreated cedar plank', 'coarse salt to taste', '6 (4 ounce) fillets fresh salmon', '½ cup extra-virgin olive oil', '1 large red onion, chopped', '1 lemon, sliced', '½ tablespoon black peppercorns, crushed']",['12 hrs'],['12 hrs 30 mins'],['10 mins'],['20 mins']
1636,https://www.allrecipes.com/recipe/272277/ginas-pasta-salad,['SALAD'],"['10 ounces elbow macaroni', '1 cup mayonnaise', '1 cup sour cream', '1 carrot, diced', '1 rib celery, diced', '½ cup cubed Cheddar cheese', '½ green bell pepper, diced', '10 slices bread-and-butter pickles, diced', '2 tablespoons diced red onion', '1 tablespoon diced banana peppers', '1 tablespoon salad seasoning mix (such as McCormick Salad Supreme Seasoning)', '1 teaspoon Dijon mustard', '¼ teaspoon salt', '¼ teaspoon white sugar']",['10 mins'],['45 mins'],['15 mins'],['20 mins']
1637,https://www.allrecipes.com/recipe/218562/super-easy-chicken-and-dumplings,['SOUP RECIPES'],"['2 (10.5 ounce) cans condensed cream of chicken soup', '3 (14 ounce) cans chicken broth', '3 cups shredded cooked chicken meat', '2 (10 ounce) cans refrigerated biscuit dough']",['20 mins'],['8'],['15 mins'],['5 mins']
1638,https://www.allrecipes.com/recipe/272252/4-ingredient-strawberry-vinaigrette,['SALAD'],"['4 large strawberries, puréed (⅓ cup purée)', '¼ cup apple cider vinegar', '1 ½ tablespoons honey, or to taste', '1 teaspoon poppy seeds']",['1 hr 5 mins'],['4'],['1 hr'],['5 mins']
1639,https://www.allrecipes.com/recipe/27120/bourbon-slush,['DRINKS RECIPES'],"['1 (46 fluid ounce) can pineapple juice', '2 cups strong brewed black tea', '2 cups (16 fluid ounces) bourbon whiskey', '1 ½ cups white sugar', '1 (12 ounce) can frozen lemonade concentrate', '1 (6 ounce) can frozen orange juice concentrate', '1 (2 liter) bottle lemon-lime flavored carbonated beverage']",['8 hrs 20 mins'],['14'],['8 hrs 10 mins'],['10 mins']
1640,https://www.allrecipes.com/recipe/284467/zesty-4th-of-july-summer-salsa,['HOLIDAYS AND EVENTS RECIPES'],"['1 (12 ounce) jar jalapeño chile peppers, juice reserved', '6 medium ripe tomatoes, finely chopped', '3 medium white onions, finely chopped', '2 bunches green onions, finely chopped', '2 (4 ounce) cans chopped green chile peppers', '1 bunch fresh cilantro, finely chopped', '2 medium limes, juiced', 'salt to taste']",['12'],[None],['25 mins'],['25 mins']
1641,https://www.allrecipes.com/recipe/21140/stuffed-pork-chops-i,['PORK'],"['2 tablespoons vegetable oil', '4 thick-cut boneless or bone-in pork chops', '3 cups day-old French bread cubes', '¼ cup butter, melted', '¼ cup chicken broth', '2 tablespoons chopped celery', '2 tablespoons chopped onion', '¼ teaspoon poultry seasoning', '1 (10.5-ounce) can condensed cream of mushroom soup', '⅓ cup water']",['1 hr 10 mins'],['4'],['50 mins'],['20 mins']
1642,https://www.allrecipes.com/recipe/13768/roasted-pumpkin-seeds,['APPETIZERS AND SNACKS'],"['1 ½ cups raw whole pumpkin seeds', '2 teaspoons butter, melted', '1 pinch salt']",['50 mins'],['6'],['45 mins'],['5 mins']
1643,https://www.allrecipes.com/recipe/284499/perky-pineapple-sipper,['DRINKS RECIPES'],"['¼ cup white sugar', '¼ cup water', '2 tablespoons ground coffee beans', '½ cup (4 fluid ounces) gold rum', '3 cups crushed ice', '1 ¼ cups freshly squeezed lemon juice', '5 fluid ounces pineapple juice']",['2'],[None],['10 mins'],['10 mins']
1644,https://www.allrecipes.com/recipe/284379/oreo-ice-cream,['DESSERTS'],"['1 (14 ounce) package chocolate sandwich cookies (such as Oreo)', '2 cups heavy cream', '½ (14 ounce) can sweetened condensed milk', '2 tablespoons white sugar', '2 teaspoons vanilla extract']",['4 hrs 10 mins'],['10'],['4 hrs'],['10 mins']
1645,https://www.allrecipes.com/recipe/284387/lemon-flavored-italian-ice,['DESSERTS'],"['2 cups water', '½ cup cane sugar', '1 cup light corn syrup', '⅔ cup freshly squeezed lemon juice']",['2 hrs 30 mins'],['2 hrs 45 mins'],['10 mins'],['5 mins']
1646,https://www.allrecipes.com/recipe/284325/4th-of-july-dump-cake,['HOLIDAYS AND EVENTS RECIPES'],"['1 (21 ounce) can cherry pie filling', '1 cup fresh blueberries', '1 (15.25 ounce) package white cake mix', '1 cup unsalted butter, melted', '1 cup chopped nuts']",['50 mins'],['20'],['45 mins'],['5 mins']
1647,https://www.allrecipes.com/recipe/284321/4th-of-july-fruit-salad,['SALAD'],"['½ (3 pound) cantaloupe, peeled, seeded, and cubed', '¼ (4 pound) watermelon, peeled and cubed', '¼ cup fresh blueberries', '¼ cup quartered fresh strawberries']",['3'],[None],['15 mins'],['15 mins']
1648,https://www.allrecipes.com/recipe/274961/mediterranean-chickpea-pasta-salad,['SALAD'],"['3 medium crookneck yellow squash, cubed', '4 ounces fresh green beans, trimmed and cut into 1-inch pieces', '5 tablespoons extra-virgin olive oil, divided', '¼ teaspoon smoked paprika', '1 pinch red pepper flakes', 'salt and ground black pepper to taste', '1 (8 ounce) box chickpea pasta shells (such as Banza)', '3 tablespoons chopped Kalamata olives', '2 tablespoons chopped sun-dried tomatoes', '2 tablespoons chopped fresh oregano', '3 tablespoons sherry vinegar']",['40 mins'],['6'],['20 mins'],['20 mins']
1649,https://www.allrecipes.com/recipe/272279/grandma-beckys-pasta-salad,['SALAD'],"['1 (8 ounce) package pasta shells', '1 cup mayonnaise', '½ cup chopped deseeded dill pickles', '¼ cup finely chopped red onion', '1 tablespoon lemon juice', '1 tablespoon Dijon mustard', '½ teaspoon hot pepper sauce (such as Tabasco)', '½ teaspoon dried dill, or to taste', 'salt and ground black pepper to taste', '6 ounces diced Cheddar cheese']",['30 mins'],['8'],['15 mins'],['15 mins']
1650,https://www.allrecipes.com/recipe/284091/easy-ramp-pesto,['MAIN DISHES'],"['1 ¼ cups ramps leaves, rinsed and dried', '2 tablespoons pine nuts', '1 clove garlic, peeled and chopped', '10 tablespoons extra-virgin olive oil', '1 ¼ cups finely grated Parmesan cheese', 'salt to taste']",['12'],[None],['10 mins'],['10 mins']
1651,https://www.allrecipes.com/recipe/284101/ramp-marinated-feta,['DAIRY RECIPES'],"['1 (8 ounce) package feta, cubed', '2 tablespoons washed, dried, and finely chopped ramps', '¼ teaspoon salt', '1 pinch chili powder', 'freshly ground black pepper to taste', '1 cup olive oil, or as needed']",['1 day 10 mins'],['8'],['1 day'],['10 mins']
1652,https://www.allrecipes.com/recipe/284048/mango-agua-fresca-with-mint,['LATIN AMERICAN'],"['4 ¼ cups water, divided', '¼ cup white sugar', '3 medium ripe mangoes', '1 lime, juiced', '½ cup fresh mint leaves']",['2 hrs 15 mins'],['2 hrs 25 mins'],['5 mins'],['5 mins']
1653,https://www.allrecipes.com/recipe/284050/strawberry-limeade-agua-fresca,['LATIN AMERICAN'],"['4 cups water', '1 pound ripe strawberries, hulled', '1 (6 ounce) can frozen limeade concentrate', '¼ teaspoon kosher salt']",['40 mins'],['8'],['30 mins'],['10 mins']
1654,https://www.allrecipes.com/recipe/283875/spiced-street-corn-salad-esquites,['SALAD'],"['4 cups fresh sweet corn kernels', '3 ½ cups crumbled cotija cheese, divided', '½ medium white onion, chopped', '2 medium limes, juiced', '2 tablespoons vegetable oil', '2 tablespoons mayonnaise', '2 tablespoons chopped cilantro', '1 small jalapeno pepper, seeded and minced', '3 cloves garlic, minced', '¼ teaspoon cayenne pepper', 'sea salt to taste']",['10 mins'],['40 mins'],['15 mins'],['15 mins']
1655,https://www.allrecipes.com/recipe/283577/nanas-blueberry-ice-cream-sauce,['SAUCES AND CONDIMENTS'],"['2 cups fresh blueberries', '½ cup white sugar', '¼ cup water', '1 tablespoon cornstarch', '2 teaspoons lemon juice', '1 teaspoon vanilla extract', '1 pinch salt']",['15 mins'],['10'],['10 mins'],['5 mins']
1656,https://www.allrecipes.com/recipe/27191/creamy-deviled-eggs,['APPETIZERS AND SNACKS'],"['12 large eggs', '⅓ cup ranch-style salad dressing', '½ (8 ounce) package cream cheese, softened', '½ cup chopped onion', '1 dill pickle, finely chopped']",['5 mins'],['45 mins'],['10 mins'],['30 mins']
1657,https://www.allrecipes.com/recipe/283558/rhubarb-collins,['EVERYDAY COOKING'],"['¼ cup thinly sliced rhubarb', '1 teaspoon brown sugar', '3 fluid ounces gin', '1 (12 fluid ounce) can lemon-flavored seltzer water']",['2'],[None],['10 mins'],['10 mins']
1658,https://www.allrecipes.com/recipe/283502/homemade-ramp-mayonnaise,['SIDE DISH'],"['2 large egg yolks', '1 large egg', '¾ cup light olive oil', '2 tablespoons extra-virgin olive oil', '2 tablespoons freshly squeezed lemon juice, or more to taste', '1 teaspoon Dijon mustard', 'salt to taste', 'minced ramps, to taste']",['6'],[None],['10 mins'],['10 mins']
1659,https://www.allrecipes.com/recipe/16999/grandmas-homemade-banana-bread,['QUICK BREAD RECIPES'],"['1 ½ cups white sugar', '½ cup butter, softened', '3 bananas, mashed', '2 large eggs', '2 cups all-purpose flour', '⅓ cup sour milk', '1 teaspoon vanilla extract', '½ teaspoon baking soda', '¼ teaspoon salt']",['1 hr 10 mins'],['15'],['1 hr'],['10 mins']
1660,https://www.allrecipes.com/recipe/241517/banana-chiffon-cake,['DESSERTS'],"['1 ½ cups all-purpose flour', '1 ¼ cups white sugar, divided', '2 ½ teaspoons baking powder', '1 teaspoon salt', '6 eggs, separated, divided', '¾ cup water', '½ cup vegetable oil', '1 teaspoon vanilla extract', '½ teaspoon cream of tartar', '2 bananas, mashed']",['20 mins'],['1 hr 35 mins'],['55 mins'],['20 mins']
1661,https://www.allrecipes.com/recipe/218465/tarte-aux-moutarde-french-tomato-and-mustard-pie,['GLOBAL CUISINES'],"['1 (9 inch) refrigerated pie pastry', '½ cup grainy brown mustard', '6 slices Swiss cheese, about 1/4-inch thick', '3 large ripe tomatoes, thinly sliced', '1 tablespoon olive oil, or as needed', '2 tablespoons herbes de Provence']",['40 mins'],['4'],['20 mins'],['20 mins']
1662,https://www.allrecipes.com/recipe/271076/whole-plant-chopped-salad,['SALAD'],"['1 romaine heart lettuce, chopped', '1 small cucumber, chopped', '1 small carrot, peeled and finely chopped', '2 green onions, minced', '½ cup chopped cauliflower florets', '¼ red bell pepper, chopped', '3 tablespoons sunflower seeds', '1 tablespoon minced celery stalk and leaves', '1 tablespoon minced fresh parsley', '2 tablespoons favorite homemade dressing', 'salt and freshly ground black pepper to taste']",['6'],[None],['15 mins'],['15 mins']
1663,https://www.allrecipes.com/recipe/271094/watermelon-fish-snack-for-kids,['EVERYDAY COOKING'],"['1 small (0.5 oz) triangular slice watermelon', '5 fresh blueberries', '1 small triangular slice papaya']",['1'],[None],['5 mins'],['5 mins']
